@relation trainingdata

@attribute Word numeric
@attribute Len numeric
@attribute 2let {ча,во,че,нь,бо,до,но,ок,ек,дь,ат,ут,ин,ца,ур,аз,ка,са,ра,ия,ен,ор,ит,ац,нт,ив,зм,ст,ие,аж,рт,ий,ос,ис,ют,ть,ер,кт,рд,сс,уг,их,ль,ал,жа,нс,на,ик,рс,за,од,та,ла,оз,ан,як,ус,ез,аф,ом,ир,из,ав,уб,ол,рк,от,ет,ег,оп,да,ип,он,ва,ма,ша,ог,тр,ум,ул,ид,пт,ех,ес,яр,па,ям,ил,рг,нг,вт,ук,кр,ар,ын,тм,ах,нж,юр,ьд,ов,фа,ба,ак,ас,уф,ел,кс,об,аг,вр,им,ьм,фм,ло,оф,юс,аш,мб,иф,ош,рь,аб,ап,уз,лл,ще,иг,ык,ьт,юк,фт,ев,ща,бр,ля,ся,уд,ян,ам,га,иш,йн,ед,нк,ня,еж,еф,ич,ск,нд,йт,нн,ха,ыл,чь,рц,мс,кл,пс,го,жь,йс,иц,юз,яд,то,эр,шь,дж,тт,нх,еп,ем,ун,рш,ря,зь,сь,ьс,мп,це,яг,ад,иб,ох,юд,вь,хт,рп,фь,рн,щь,зг,ыв,зд,ыш,юб,ух,ув,яж,уч,еб,ец,рм,уп,пь,яз,лс,юн,ьф,йм,др,мм,рф,мн,вк,рх,яп,фр,пп,яш,ач,ят,ож,йв,ыз,йф,лк,уш,эт,нр,зл,зо,юх,гс,лп,мь,ьц,пф,йд,бь,ым,еш,юш,нч,юв,рж,юм,шт,нц,тч,ьн,хо,яс,же,эс,ях,см,яц,ро,ыс,ыт,лм,ып,гр,рв,вх,гм,эп,оч,мо,сг,ых,рл,бс,кк,ыг,мт,иж,ьк,нш,лт,йх,сл,рб,кх,ьп,йр,яб,гд,рч,зн,нм,ищ,ьб,ыр,йп,рз,мф,вн,йц,гт,дт,лд,юп,нз,йк,ыб,ял,йл,ёв,ея,эн,пр,лз,ыч,ая,дл,эк,ай,цк,яя,еч,уя,ти,ки,зи,си,ко,ни,лг,ье,цо,ли,ку,ьо,зе,ьи,ью,ру,ри,би,тс,фи,ду,те,оа,ао,по,еу,уи,хс,йз,дс,ке,ши,тл,ми,ья,не,иа,жи}
@attribute Gender {ж,с,мо,м,жо,мо-жо,со}
@attribute Class {4а,1с,8а,1а,3*а,3а,2а,5а,7а}

@data
928,11,ия,ж,7а
929,6,на,ж,1а
930,9,ия,ж,7а
931,13,ие,с,7а
932,8,ет,м,1а
933,13,ие,с,7а
934,9,ия,ж,7а
935,4,од,м,1а
936,8,та,жо,1а
937,8,ия,ж,7а
938,6,им,мо,1а
939,6,им,м,1а
940,8,ка,ж,3*а
941,11,ть,ж,8а
942,9,ик,мо,3а
943,10,ца,жо,5а
944,5,нс,м,1а
945,13,ть,ж,8а
946,7,ит,м,1а
947,9,ит,м,1а
948,8,ес,мо,1а
949,9,ьм,м,1а
950,8,ль,м,2а
951,3,нт,мо,1а
952,7,ка,ж,3*а
953,11,нт,м,1а
954,7,ус,м,1а
955,10,зм,м,1а
956,10,ст,мо,1а
957,12,ка,жо,3*а
958,7,на,ж,1а
959,9,ий,м,7а
960,10,ид,м,1а
961,8,кс,м,1а
962,10,ик,м,3а
963,7,ен,м,1а
964,11,ль,м,2а
965,13,зм,м,1а
966,15,зм,м,1а
967,13,ор,м,1а
968,7,от,м,1а
969,15,ст,мо,1а
970,19,зм,м,1а
971,5,ик,м,3а
972,15,ор,м,1а
973,9,од,м,1а
974,7,ва,ж,1а
975,8,ар,мо,1а
976,11,ат,м,1а
977,10,ий,мо,7а
978,15,зм,м,1а
979,11,ль,ж,8а
980,13,зм,м,1а
981,12,фм,м,1а
982,8,па,жо,1а
983,14,зм,м,1а
984,14,ст,мо,1а
985,8,нс,м,1а
986,7,ир,м,1с
987,9,ий,м,7а
988,9,ит,м,1а
989,9,ия,ж,7а
990,11,он,м,1а
991,9,ия,ж,7а
992,14,ль,м,2а
993,10,ат,м,1а
994,14,ть,ж,8а
995,9,ия,ж,7а
996,17,ка,ж,3а
997,11,ик,м,3а
998,9,ин,м,1а
999,7,од,мо,1а
1000,7,од,м,1а
1001,10,он,м,1а
1002,15,ик,мо,3а
1003,9,ит,мо,1а
1004,12,зм,м,1а
1005,11,ка,жо,3*а
1006,10,ик,м,3а
1007,11,ка,ж,3а
1008,12,зм,м,1а
1009,12,ик,мо,3а
1010,13,на,ж,1а
1011,8,за,ж,1а
1012,9,ис,м,1а
1013,8,ло,с,1с
1014,10,ин,м,1а
1015,10,ст,мо,1а
1016,12,ка,жо,3*а
1017,10,ин,м,1а
1018,7,он,м,1а
1019,8,из,м,1а
1020,10,ин,м,1а
1021,8,ор,м,1а
1022,9,ст,мо,1а
1023,10,он,м,1а
1024,11,ия,ж,7а
1025,11,ца,ж,5а
1026,10,ть,ж,8а
1027,12,он,м,1а
1028,9,ия,ж,7а
1029,7,им,м,1а
1030,9,ия,ж,7а
1031,9,ка,ж,3*а
1032,10,ит,м,1а
1033,7,кс,м,1а
1034,7,кт,м,1а
1035,8,ен,м,1а
1036,8,ит,м,1а
1037,8,от,м,1а
1038,11,ер,мо,1а
1039,15,во,с,1а
1040,10,за,ж,1а
1041,12,ез,м,1а
1042,13,ия,ж,7а
1043,9,ид,мо,1а
1044,10,ог,мо,3а
1045,13,зм,м,1а
1046,12,ия,ж,7а
1047,11,тр,м,1а
1048,13,ия,ж,7а
1049,14,зм,м,1а
1050,17,ия,ж,7а
1051,10,им,м,1а
1052,10,оф,мо,1а
1053,12,ия,ж,7а
1054,10,аг,мо,3а
1055,12,ия,ж,7а
1056,12,ия,ж,7а
1057,15,зм,м,1а
1058,7,аж,м,4а
1059,8,ум,м,1а
1060,6,ия,ж,7а
1061,8,да,ж,1а
1062,5,ар,м,1а
1063,6,ус,мо,1а
1064,6,ус,м,1а
1065,6,аг,м,3а
1066,6,юс,м,1а
1067,6,уг,м,3а
1068,11,ия,ж,7а
1069,6,ст,м,1а
1070,5,та,ж,1а
1071,6,ит,м,1а
1072,8,ид,м,1а
1073,6,ит,м,1а
1074,11,ть,ж,8а
1075,6,ия,ж,7а
1076,7,ид,мо,1а
1077,4,аш,мо,4а
1078,5,кс,м,1а
1079,13,ие,с,7а
1080,8,нт,мо,1а
1081,9,ия,ж,7а
1082,8,ин,м,1а
1083,11,ик,м,3а
1084,7,ия,ж,7а
1085,8,ив,м,1а
1086,10,тр,м,1а
1087,8,ра,ж,1а
1088,6,ид,м,1а
1089,4,ис,мо,1а
1090,7,ия,ж,7а
1091,7,ат,м,1а
1092,10,зм,м,1а
1093,6,мб,м,1а
1094,8,ия,ж,7а
1095,11,ис,м,1а
1096,8,ин,м,1а
1097,7,иф,м,1а
1098,14,ть,ж,8а
1099,9,зм,м,1а
1100,13,ть,ж,8а
1101,7,он,мо,1а
1102,6,ог,м,3а
1103,8,ет,мо,1а
1104,11,ка,ж,3а
1105,9,ст,мо,1а
1106,8,ия,ж,7а
1107,9,оз,м,1а
1108,10,ия,ж,7а
1109,6,ия,ж,7а
1110,5,рт,м,1а
1111,10,ий,м,7а
1112,9,ия,ж,7а
1113,15,ть,ж,8а
1114,7,ол,мо,1а
1115,7,ол,м,1а
1116,12,во,с,1а
1117,8,оф,м,1а
1118,8,ма,ж,1а
1119,7,ма,ж,1а
1120,7,оз,м,1а
1121,8,ия,ж,7а
1122,9,ат,м,1а
1123,8,тр,м,1а
1124,7,ат,м,1а
1125,9,ик,м,3а
1126,10,ра,ж,1а
1127,10,ик,мо,3а
1128,11,ца,жо,5а
1129,9,кс,м,1а
1130,10,ит,м,1а
1131,11,ия,ж,7а
1132,12,ть,ж,8а
1133,9,та,ж,1а
1134,11,ра,ж,1а
1135,10,ия,ж,7а
1136,14,ть,ж,8а
1137,9,ия,ж,7а
1138,6,ет,м,1а
1139,14,ие,с,7а
1140,9,ра,ж,1а
1141,11,ик,мо,3а
1142,12,ца,жо,5а
1143,6,ль,м,2а
1144,9,зм,м,1а
1145,11,ть,ж,8а
1146,9,ия,ж,7а
1147,13,ие,с,7а
1148,11,ия,ж,7а
1149,5,ош,м,4а
1150,6,да,ж,1а
1151,6,ка,ж,3а
1152,9,ша,жо,4а
1153,8,рь,мо,2а
1154,7,ка,ж,3*а
1155,2,ар,м,1а
1156,4,аб,мо,1а
1157,7,зм,м,1а
1158,7,ст,мо,1а
1159,10,ка,ж,3а
1160,6,ка,жо,3*а
1161,10,ка,жо,3*а
1162,8,ит,м,1а
1163,4,ак,м,3а
1164,12,на,ж,1а
1165,6,ия,ж,7а
1166,11,ка,ж,3*а
1167,4,ап,мо,1а
1168,6,ка,жо,3*а
1169,7,ик,м,3а
1170,4,ат,мо,1а
1171,9,ия,ж,7а
1172,6,ис,м,1а
1173,11,ия,ж,7а
1174,7,ет,м,1а
1175,10,ик,мо,3а
1176,6,тр,мо,1а
1177,8,аж,м,4а
1178,5,уз,м,1а
1179,7,ин,м,1а
1180,5,ал,м,1а
1181,7,ак,мо,3а
1182,10,ка,жо,3*а
1183,8,ит,м,1а
1184,8,ит,м,1а
1185,8,за,ж,1а
1186,7,ин,м,1а
1187,8,ид,м,1а
1188,5,он,м,1а
1189,8,вт,мо,1а
1190,8,зм,м,1а
1191,8,нт,м,1а
1192,16,ие,с,7а
1193,5,ус,мо,1а
1194,8,тр,м,1а
1195,5,ал,м,1а
1196,5,на,ж,1а
1197,6,да,ж,1а
1198,9,ор,мо,1а
1199,11,ша,жо,4а
1200,10,ия,ж,7а
1201,6,ла,ж,1а
1202,8,тр,м,1а
1203,10,ия,ж,7а
1204,7,аг,м,3а
1205,5,ст,м,1а
1206,8,нт,мо,1а
1207,10,ка,жо,3*а
1208,9,во,с,1а
1209,7,та,ж,1а
1210,6,ка,ж,3*а
1211,6,ка,жо,3*а
1212,8,ид,м,1а
1213,7,ус,м,1а
1214,10,ат,мо,1а
1215,13,зм,м,1а
1216,17,ть,ж,8а
1217,14,ка,мо-жо,3*а
1218,12,ия,ж,7а
1219,12,ка,жо,3*а
1220,14,во,с,1а
1221,7,он,м,1а
1222,12,ть,ж,8а
1223,7,ия,ж,7а
1224,9,ик,мо,3а
1225,10,ка,ж,3а
1226,10,аф,м,1а
1227,10,тр,м,1а
1228,4,ия,ж,7а
1229,4,ка,ж,3*а
1230,6,да,ж,1а
1231,7,ия,ж,7а
1232,5,ан,м,1а
1233,8,ра,ж,1а
1234,8,ан,м,1а
1235,9,ир,мо,1а
1236,11,нс,м,1а
1237,10,ус,м,1а
1238,12,нс,м,1а
1239,9,нс,м,1а
1240,8,ус,м,1а
1241,10,нс,м,1а
1242,7,ин,мо,1а
1243,10,да,ж,1а
1244,6,да,ж,1а
1245,8,лл,мо,1а
1246,6,та,ж,1а
1247,7,ор,мо,1а
1248,8,ра,ж,1а
1249,10,ик,мо,3а
1250,11,ца,жо,5а
1251,8,ст,мо,1а
1252,11,ка,ж,3а
1253,11,ие,с,7а
1254,5,ия,ж,7а
1255,5,юр,м,1а
1256,7,ка,жо,3*а
1257,6,ут,мо,1а
1258,8,ка,ж,3*а
1259,6,ка,ж,3а
1260,6,ат,м,1а
1261,12,ия,ж,7а
1262,13,ть,ж,8а
1263,7,ир,м,1а
1264,7,ия,ж,7а
1265,7,ут,м,1а
1266,7,ал,м,1а
1267,7,ин,м,1а
1268,11,он,м,1а
1269,6,ль,ж,8а
1270,9,ик,мо,3а
1271,10,ца,жо,5а
1272,8,ит,м,1а
1273,14,оз,м,1а
1274,7,ия,ж,7а
1275,8,кт,м,1а
1276,7,ль,м,2а
1277,7,ул,м,1а
1278,7,ул,м,1а
1279,11,ия,ж,7а
1280,11,ст,мо,1а
1281,10,ия,ж,7а
1282,6,ст,мо,1а
1283,9,зм,м,1а
1284,13,ть,ж,8а
1285,8,ка,жо,3*а
1286,7,ок,м,3а
1287,10,ел,м,1а
1288,5,ос,м,1а
1289,13,ка,ж,3*а
1290,10,ия,ж,7а
1291,6,ит,м,1а
1292,8,ик,мо,3а
1293,10,ка,жо,3*а
1294,6,оз,м,1а
1295,10,ия,ж,7а
1296,10,ия,ж,7а
1297,8,ла,ж,1а
1298,4,фа,ж,1а
1299,6,ст,мо,1а
1300,8,ка,жо,3*а
1301,10,ия,ж,7а
1302,7,зм,м,1а
1303,7,ка,ж,3а
1304,7,ст,мо,1а
1305,10,ка,ж,3а
1306,11,ть,ж,8а
1307,7,ук,м,3а
1308,8,ел,мо,1а
1309,5,ар,мо,1а
1310,13,ос,мо,1а
1311,9,аф,мо,1а
1312,11,ия,ж,7а
1313,8,ог,мо,3а
1314,10,ия,ж,7а
1315,12,кс,мо,1а
1316,9,ис,мо,1а
1317,10,ий,м,7а
1318,7,ип,м,1а
1319,10,ия,жо,7а
1320,5,ив,м,1а
1321,10,ус,мо,1а
1322,8,ст,мо,1а
1323,13,ие,с,7а
1324,15,ще,с,4а
1325,14,во,с,1а
1326,11,оп,мо,1а
1327,11,ит,мо,1а
1328,13,ер,мо,1а
1329,14,во,с,1а
1330,11,рь,мо,2а
1331,11,рь,мо,2а
1332,9,аг,м,3а
1333,8,ут,мо,1а
1334,11,иг,мо,3а
1335,13,ка,ж,3а
1336,10,ор,мо,1а
1337,11,ра,ж,1а
1338,8,ав,м,1а
1339,8,вр,мо,1а
1340,6,нт,мо,1а
1341,7,ка,жо,3*а
1342,5,ин,м,1а
1343,8,ик,мо,3а
1344,4,ык,м,3а
1345,9,рд,м,1а
1346,10,на,ж,1а
1347,2,ас,мо,1а
1348,6,ст,м,1а
1349,8,ит,м,1а
1350,12,он,м,1а
1351,10,ит,м,1а
1352,13,нт,м,1а
1353,7,ит,м,1а
1354,10,ра,ж,1а
1355,10,нт,м,1а
1356,14,ть,ж,8а
1357,8,ка,ж,3а
1358,7,ор,мо,1а
1359,8,он,м,1а
1360,6,ол,м,1а
1361,15,ть,ж,8а
1362,10,ия,ж,7а
1363,9,та,ж,1а
1364,9,ия,ж,7а
1365,9,ия,ж,7а
1366,7,ит,м,1а
1367,8,да,жо,1а
1368,9,оз,м,1а
1369,5,ер,мо,1а
1370,5,ет,мо,1а
1371,8,зм,м,1а
1372,9,ус,м,1а
1373,6,кт,м,1а
1374,5,ид,мо,1а
1375,8,ум,м,1а
1376,8,нт,мо,1а
1377,10,ка,жо,3*а
1378,11,ра,ж,1а
1379,8,та,ж,1а
1380,9,ор,м,1а
1381,9,ия,ж,7а
1382,3,сс,м,1а
1383,11,ор,мо,1а
1384,11,ия,ж,7а
1385,10,ия,ж,7а
1386,12,ие,с,7а
1387,10,ка,ж,3*а
1388,11,ор,мо,1а
1389,15,во,с,1а
1390,11,ия,ж,7а
1391,9,ка,жо,3*а
1392,12,ия,ж,7а
1393,10,ка,жо,3*а
1394,9,нт,мо,1а
1395,11,ка,жо,3*а
1396,8,нс,м,1а
1397,11,нт,м,1а
1398,15,ть,ж,8а
1399,10,ия,ж,7а
1400,7,ия,ж,7а
1401,7,ик,мо,3а
1402,7,ия,ж,7а
1403,9,ия,ж,7а
1404,8,зм,м,1а
1405,7,ия,жо,7а
1406,8,ид,м,1а
1407,8,ат,м,1а
1408,11,зм,м,1а
1409,5,ма,ж,1а
1410,8,ик,мо,3а
1411,10,ка,жо,3*а
1412,13,ть,ж,8а
1413,5,ра,ж,1а
1414,8,ал,м,1а
1415,8,ин,м,1а
1416,8,ит,м,1а
1417,10,ка,жо,3*а
1418,10,ка,ж,3*а
1419,13,ия,ж,7а
1420,13,ка,ж,3а
1421,13,ия,ж,7а
1422,9,аф,м,1а
1423,8,да,ж,1а
1424,11,ра,ж,1а
1425,11,ия,ж,7а
1426,8,ог,мо,3а
1427,10,ия,ж,7а
1428,10,ия,ж,7а
1429,11,ия,ж,7а
1430,9,вт,мо,1а
1431,12,ка,ж,3а
1432,8,ом,мо,1а
1433,10,ия,ж,7а
1434,9,оп,м,1а
1435,10,ик,мо,3а
1436,11,ка,ж,3а
1437,15,ия,ж,7а
1438,13,тр,м,1а
1439,7,ьт,м,1а
1440,15,ие,с,7а
1441,13,ка,ж,3*а
1442,14,ик,мо,3а
1443,9,ит,м,1а
1444,13,он,м,1а
1445,8,ия,ж,7а
1446,7,ия,жо,7а
1447,7,ия,ж,7а
1448,5,ит,м,1а
1449,7,зм,м,1а
1450,14,ть,ж,8а
1451,5,ка,ж,3а
1452,7,ит,м,1а
1453,7,ия,ж,7а
1454,6,ан,мо,1а
1455,10,во,с,1а
1456,8,ша,жо,4а
1457,10,на,ж,1а
1458,9,ия,ж,7а
1459,6,зм,м,1а
1460,6,ст,мо,1а
1461,8,ка,жо,3*а
1462,9,аз,м,1а
1463,7,ма,ж,1а
1464,10,оз,м,1а
1465,12,оз,м,1а
1466,6,оз,м,1а
1467,6,нт,мо,1а
1468,6,нт,м,1а
1469,11,вр,мо,1а
1470,5,ас,м,1а
1471,5,ет,мо,1а
1472,8,зм,м,1а
1473,8,ка,ж,3а
1474,8,тр,м,1а
1475,9,ра,ж,1а
1476,5,лл,м,1а
1477,4,ом,м,1а
1478,10,ор,м,1а
1479,7,зм,м,1а
1480,10,ка,ж,3а
1481,7,ик,мо,3а
1482,8,од,м,1а
1483,7,ик,мо,3а
1484,12,ть,ж,8а
1485,6,ия,ж,7а
1486,6,ан,м,1а
1487,8,ия,ж,7а
1488,7,ут,м,1а
1489,14,ть,ж,8а
1490,9,ия,ж,7а
1491,5,ий,м,7а
1492,6,ум,м,1а
1493,7,ин,м,1а
1494,7,ия,ж,7а
1495,10,ор,м,1а
1496,8,ат,м,1а
1497,10,ия,ж,7а
1498,5,ик,м,3а
1499,10,он,м,1а
1500,9,ия,ж,7а
1501,11,ия,ж,7а
1502,9,ия,ж,7а
1503,9,тр,м,1а
1504,7,ор,мо,1а
1505,9,ия,ж,7а
1506,7,он,м,1а
1507,11,аф,м,1а
1508,11,тр,м,1а
1509,6,ин,м,1а
1510,10,ра,ж,1а
1511,7,он,м,1а
1512,9,ер,мо,1а
1513,10,ст,мо,1а
1514,3,ул,м,1а
1515,4,ра,ж,1а
1516,3,ут,м,1а
1517,13,ть,ж,8а
1518,9,ер,мо,1а
1519,6,ия,ж,7а
1520,7,ка,жо,3*а
1521,6,ий,м,7а
1522,5,ра,ж,1а
1523,7,ст,мо,1а
1524,9,ка,жо,3*а
1525,8,ка,жо,3*а
1526,5,ша,ж,4а
1527,6,ка,ж,3*а
1528,6,ия,ж,7а
1529,7,зм,м,1а
1530,14,ть,ж,8а
1531,10,ер,мо,1а
1532,10,ст,мо,1а
1533,13,ка,ж,3а
1534,11,оп,мо,1а
1535,6,нт,м,1а
1536,6,кт,м,1а
1537,10,ия,ж,7а
1538,6,кс,м,1а
1539,10,ия,ж,7а
1540,7,аж,м,4а
1541,9,ия,ж,7а
1542,9,та,ж,1а
1543,6,ия,ж,7а
1544,6,ия,ж,7а
1545,8,ит,м,1а
1546,7,ат,м,1а
1547,10,зм,м,1а
1548,9,ин,м,1а
1549,12,ия,ж,7а
1550,7,ия,ж,7а
1551,8,юк,м,3а
1552,8,ик,м,3а
1553,6,ат,м,1а
1554,6,ил,м,1а
1555,8,ен,м,1а
1556,9,тр,м,1а
1557,6,оз,м,1а
1558,10,ия,ж,7а
1559,12,ть,ж,8а
1560,5,ек,мо,3а
1561,4,уг,мо,3а
1562,7,ий,м,7а
1563,7,ор,м,1а
1564,7,ия,ж,7а
1565,9,ма,ж,1а
1566,8,оз,м,1а
1567,7,ус,м,1а
1568,10,ал,м,1а
1569,8,аф,м,1а
1570,10,ия,ж,7а
1571,12,ка,ж,3а
1572,8,ом,м,1а
1573,8,ль,м,2а
1574,8,уб,м,1а
1575,7,ит,м,1а
1576,8,фт,м,1а
1577,7,ог,мо,3а
1578,9,ия,ж,7а
1579,9,ия,ж,7а
1580,8,тр,м,1а
1581,10,ия,ж,7а
1582,5,он,м,1а
1583,13,ия,ж,7а
1584,8,вт,мо,1а
1585,11,ка,ж,3а
1586,9,ия,ж,7а
1587,8,ан,м,1а
1588,8,рт,м,1а
1589,7,ев,м,1а
1590,11,ий,м,7а
1591,8,ат,м,1а
1592,11,ка,ж,3а
1593,10,ка,ж,3*а
1594,11,ия,ж,7а
1595,13,тр,м,1а
1596,11,зм,м,1а
1597,10,тр,м,1а
1598,7,ит,м,1а
1599,8,от,м,1а
1600,7,он,м,1а
1601,7,ор,м,1а
1602,14,ия,ж,7а
1603,14,ка,ж,3*а
1604,4,ба,жо,1а
1605,4,ба,ж,1а
1606,7,ка,ж,3*а
1607,6,ит,м,1а
1608,7,ка,жо,3*а
1609,9,ка,жо,3*а
1610,7,ка,жо,3*а
1611,6,ща,жо,4а
1612,5,ка,жо,3*а
1613,5,ка,ж,3*а
1614,6,ик,мо,3а
1615,7,ка,жо,3*а
1616,7,ка,ж,3*а
1617,9,ца,жо,5а
1618,4,бр,мо,1а
1619,8,зм,м,1а
1620,6,ин,мо,1а
1621,6,ля,жо,2а
1622,6,ся,жо,2а
1623,7,ка,жо,3*а
1624,7,ка,жо,3*а
1625,8,ик,м,3а
1626,8,ль,ж,8а
1627,6,уд,мо,1а
1628,5,ер,м,1а
1629,12,ер,мо,1а
1630,5,ет,м,1а
1631,8,ик,мо,3а
1632,9,ца,жо,5а
1633,8,ик,мо,3а
1634,8,ие,с,7а
1635,10,ик,мо,3а
1636,9,ще,с,4а
1637,10,ть,ж,8а
1638,9,ца,ж,5а
1639,8,ка,ж,3*а
1640,10,ть,ж,8а
1641,9,ик,м,3а
1642,5,ан,м,1а
1643,8,ка,ж,3*а
1644,7,ка,ж,3*а
1645,8,ик,мо,3а
1646,9,он,м,1а
1647,12,ст,мо,1а
1648,6,ян,м,1а
1649,3,аз,м,1с
1650,4,за,ж,1а
1651,7,ьт,м,1а
1652,8,нт,м,1а
1653,5,ар,м,1а
1654,11,на,ж,1а
1655,9,на,ж,1а
1656,7,ик,м,3а
1657,8,ка,ж,3а
1658,11,ие,с,7а
1659,9,ка,ж,3*а
1660,5,ис,м,1а
1661,6,ка,ж,3а
1662,7,ра,ж,1а
1663,8,ка,ж,3*а
1664,11,ик,мо,3а
1665,5,ка,ж,3*а
1666,8,ит,м,1а
1667,6,ас,м,1а
1668,6,ам,м,1а
1669,9,зм,м,1а
1670,9,ст,мо,1а
1671,7,во,с,1а
1672,3,ак,м,3а
1673,8,вр,мо,1а
1674,10,ик,мо,3а
1675,5,ан,м,1а
1676,7,рт,м,1а
1677,7,ит,м,1а
1678,5,ен,м,1а
1679,10,да,ж,1а
1680,8,ик,мо,3а
1681,7,га,ж,3а
1682,8,ка,ж,3*а
1683,6,ан,мо,1а
1684,7,ша,ж,4а
1685,11,ия,ж,7а
1686,12,ия,ж,7а
1687,9,оз,м,1а
1688,11,из,м,1а
1689,13,ин,м,1а
1690,11,ог,мо,3а
1691,13,ия,ж,7а
1692,14,ия,ж,7а
1693,11,аг,м,3а
1694,13,ия,ж,7а
1695,10,ид,м,1а
1696,8,ан,мо,1а
1697,8,ст,мо,1а
1698,6,иш,м,4а
1699,7,аг,м,3а
1700,8,йн,м,1а
1701,7,ов,м,1а
1702,3,ал,м,1с
1703,7,ан,м,1а
1704,7,ан,мо,1а
1705,9,ка,ж,3*а
1706,9,ка,ж,3*а
1707,7,ан,м,1а
1708,10,ик,м,3а
1709,10,ик,мо,3а
1710,11,на,ж,1а
1711,11,ца,жо,5а
1712,7,ур,мо,1а
1713,11,во,с,1а
1714,10,ка,ж,3*а
1715,11,ик,мо,3а
1716,9,ка,ж,3*а
1717,10,ик,мо,3а
1718,7,ут,мо,1а
1719,9,ка,жо,3*а
1720,7,да,ж,1а
1721,6,нс,м,1а
1722,8,ер,мо,1а
1723,10,ка,жо,3*а
1724,8,ир,м,1а
1725,14,ие,с,7а
1726,12,ка,ж,3*а
1727,7,он,м,1а
1728,6,ес,мо,1а
1729,8,ин,м,1а
1730,8,на,жо,1а
1731,5,ет,м,1а
1732,12,ер,мо,1а
1733,9,ан,мо,1а
1734,11,ия,ж,7а
1735,5,ка,ж,3*а
1736,8,ка,жо,3*а
1737,6,он,м,1а
1738,9,ик,м,3а
1739,4,лл,м,1а
1740,7,да,ж,1а
1741,9,ик,мо,3а
1742,7,ст,м,1а
1743,9,ер,м,1а
1744,13,ка,ж,3*а
1745,8,та,ж,1а
1746,10,ка,ж,3а
1747,6,он,м,1а
1748,8,ет,м,1а
1749,9,ик,м,3а
1750,9,ик,мо,3а
1751,14,ие,с,7а
1752,12,ка,ж,3*а
1753,8,ик,м,3а
1754,9,ца,жо,5а
1755,7,ам,м,1а
1756,9,ин,м,1а
1757,15,ие,с,7а
1758,13,ка,ж,3*а
1759,14,ик,мо,3а
1760,10,ог,мо,3а
1761,12,ия,ж,7а
1762,14,ия,ж,7а
1763,10,да,ж,1а
1764,8,на,ж,1а
1765,9,ка,ж,3*а
1766,8,ик,м,3а
1767,8,ик,мо,3а
1768,8,ик,мо,3а
1769,6,ук,м,3а
1770,11,ть,ж,8а
1771,5,ан,м,1а
1772,8,ик,м,3а
1773,8,ед,мо,1а
1774,5,да,ж,1а
1775,9,ст,мо,1а
1776,11,ка,жо,3*а
1777,9,ик,мо,3а
1778,9,ль,ж,8а
1779,11,ка,ж,3*а
1780,6,ит,мо,1а
1781,9,зм,м,1а
1782,8,ка,жо,3*а
1783,7,ра,ж,1а
1784,9,ст,мо,1а
1785,11,ка,жо,3*а
1786,4,нк,м,3а
1787,5,ка,ж,3*а
1788,9,ош,м,4а
1789,13,ца,жо,5а
1790,6,ет,м,1а
1791,6,ир,мо,1а
1792,8,ша,жо,4а
1793,8,ет,мо,1а
1794,7,от,мо,1а
1795,11,во,с,1а
1796,6,ик,м,3а
1797,7,ка,ж,3*а
1798,4,нт,м,1а
1799,6,ик,м,3а
1800,6,ик,мо,3а
1801,7,ца,жо,5а
1802,6,ка,ж,3*а
1803,4,ня,ж,2а
1804,6,аб,м,1а
1805,7,зм,м,1а
1806,7,ст,мо,1а
1807,11,ий,м,7а
1808,9,ка,жо,3*а
1809,3,ар,м,1а
1810,7,ан,м,1а
1811,10,ик,м,3а
1812,10,ик,мо,3а
1813,11,ца,жо,5а
1814,10,ка,ж,3*а
1815,5,ак,м,3а
1816,5,ан,мо,1а
1817,8,на,ж,1а
1818,7,ка,ж,3*а
1819,7,ок,м,3*а
1820,10,ик,мо,3а
1821,8,ик,мо,3а
1822,8,ик,м,3а
1823,9,ка,ж,3*а
1824,11,ик,мо,3а
1825,12,ца,жо,5а
1826,7,ек,мо,3*а
1827,7,ек,м,3*а
1828,8,ис,м,1а
1829,11,ик,м,3а
1830,6,ос,мо,1а
1831,8,ка,мо-жо,3*а
1832,8,ин,м,1а
1833,8,ок,м,3*а
1834,8,ин,м,1а
1835,4,рд,мо,1а
1836,5,еж,м,4а
1837,8,еф,м,1а
1838,7,ка,ж,3*а
1839,8,ер,м,1а
1840,5,ий,м,7а
1841,9,ра,ж,1а
1842,5,ит,м,1а
1843,7,он,м,1а
1844,7,он,мо,1а
1845,9,тр,м,1а
1846,5,ич,мо,4а
1847,4,рк,м,3а
1848,5,ка,ж,3*а
1849,6,ан,м,1а
1850,9,ла,ж,1а
1851,6,ас,м,1а
1852,6,ен,мо,1а
1853,8,ша,жо,4а
1854,10,ма,ж,1а
1855,8,аф,м,1а
1856,10,ра,ж,1а
1857,8,тр,м,1а
1858,5,он,мо,1а
1859,9,са,жо,1а
1860,7,ет,мо,1а
1861,9,во,с,1а
1862,8,оп,м,1а
1863,8,ат,м,1а
1864,13,тр,м,1а
1865,8,ик,мо,3а
1866,6,аж,м,4а
1867,14,ие,с,7а
1868,7,ль,м,2а
1869,9,да,ж,1а
1870,4,рс,мо,1а
1871,13,ть,ж,8а
1872,7,во,с,1а
1873,6,ан,м,1а
1874,13,ть,ж,8а
1875,9,ик,мо,3а
1876,11,ть,ж,8а
