@relation 'trainingnumbers.verb-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-Rfirst,last,2'

@attribute Word numeric
@attribute 5let {овать,ичать,йкать,акать,аться,алеть,еться,лкать,ывать,укать,ахать,оветь,янеть,ацать,юкать,баять,егать,днеть,елеть,енеть,икать,ивать,евать,ухать,леять,стать,ждать,атеть,одать,олеть,лтать,осать,згать,ыкать,якать,яцать,ькать,уреть,ркать,алять,яться,ирать,ргать,ерять,язать,ибать,онять,игать,елать,ыхать,едать,нчать,треть,тшать,ереть,ешать,ещать,веять,имать,адать,ожать,увать,умать,ымать,езать,етать,окать,здать,преть,слеть,ыдать,зжать,грать,идать,илять,итать,хлять,апать,атать,ачать,епать,адеть,жнеть,ипать,лиять,япать,азать,инать,екать,агать,чтать,ужать,ыметь,очать,ицать,есать,лнять,ылать,сиять,ищать,паять,тлять,ихать,ягать,ядать,скать,утать,ащать,сеять,исать,ебать,отеть,ыпать,иветь,орать,ызать,улять,орять,елять,олять,знать,зреть,ябать,шлять,ючать,ырять,упать,мсать,глять,усать,ушать,изать,инять,арать,енять,рзать,огать,юхать,чкать,ясать,ытать,убать,угать,учать,меять,спеть,таять,снять,рпать,слять,вкать,олать,азеть,отать,упеть,убеть,опать,раять,охать,знеть,тнеть,мкать,стеть,рнеть,еветь,бреть,влеть,ылять,лбать,лжать,ажать,тлеть,ыгать,хлеть,южеть,лтеть,иреть,влять,асать,иметь,снеть,хтать,аветь,лаять,маять,длять,рцать,ирять,млеть,мшеть,еметь,енать,рхать,авать,лзать,ятать,пхать,тнать,рдеть,реять,обеть,ежеть,длать,инеть,ареть,мнеть,теять,яветь,хаять,илеть,юпать,одеть,омать,удать,тветь,чуять,зиять,злеть,блять,ваять,ьчать,ощать,млать,пчать,глеть,пнеть,гчать,ысеть,ютеть,рзеть,шкать,чнеть,юдать,ореть,плять,ртать,чхать,лдеть,осеть,есеть,юдеть,очеть,ожеть,ыбеть,уметь,ятеть,днять,анеть,млять,усеть,брять,блеть,урять,унать,удеть,ошать,длеть,ылеть,шлеть,вдать,епеть,рчать,абеть,клеть,ртеть,опеть,зветь,ыреть,аметь,ометь,ечать,птать,обать,внять,идеть,ймать,лнеть,едеть,ыжеть,ябеть,сметь,плеть,кнеть,жнять,ошеть,ьшать,арять,изеть,деять,онеть,ытеть,ишать,ьнять,юметь,чшать,дшать,чаять,ыбать,ндать,драть,юнеть}
@attribute Class {2а,1а,6а}

@data
1325,аться,1а
1326,ядать,1а
1327,скать,1а
1328,ытать,1а
1329,аться,1а
1330,стать,1а
1331,езать,6а
1332,езать,1а
1333,овать,2а
1334,ывать,1а
1335,ожать,1а
1336,убать,1а
1337,угать,1а
1338,аться,1а
1339,ывать,1а
1340,ывать,1а
1341,аться,1а
1342,аться,1а
1343,овать,2а
1344,ажать,1а
1345,ивать,1а
1346,ивать,1а
1347,ивать,1а
1348,ивать,1а
1349,ивать,1а
1350,ивать,1а
1351,ушать,1а
1352,аться,1а
1353,ивать,1а
1354,евать,1а
1355,спеть,1а
1356,аться,1а
1357,егать,1а
1358,ирать,1а
1359,елять,1а
1360,игать,1а
1361,аться,1а
1362,япать,1а
1363,ывать,1а
1364,аться,1а
1365,итать,1а
1366,аться,1а
1367,ылать,1а
1368,ыпать,1а
1369,ыпать,1а
1370,аться,1а
1371,аться,1а
1372,ыхать,1а
1373,ивать,1а
1374,евать,2а
1375,аться,2а
1376,ывать,1а
1377,скать,1а
1378,аться,1а
1379,ивать,1а
1380,ивать,1а
1381,ачать,1а
1382,ивать,1а
1383,ивать,1а
1384,таять,6а
1385,екать,1а
1386,ирать,1а
1387,евать,1а
1388,тлеть,1а
1389,аться,2а
1390,аться,1а
1391,евать,2а
1392,ывать,1а
1393,ивать,1а
1394,аться,1а
1395,инать,1а
1396,овать,2а
1397,аться,2а
1398,ывать,1а
1399,аться,1а
1400,аться,2а
1401,ебать,1а
1402,рпать,1а
1403,ывать,1а
1404,ывать,1а
1405,аться,1а
1406,агать,1а
1407,ивать,1а
1408,ивать,1а
1409,аться,1а
1410,ивать,1а
1411,ивать,1а
1412,ырять,1а
1413,ибать,1а
1414,ивать,1а
1415,ипать,1а
1416,апать,1а
1417,аться,2а
1418,овать,2а
1419,овать,2а
1420,евать,2а
1421,ыгать,1а
1422,аться,1а
1423,згать,1а
1424,аться,1а
1425,ыхать,1а
1426,хлеть,1а
1427,аться,1а
1428,уреть,1а
1429,рнеть,1а
1430,овать,2а
1431,южеть,1а
1432,едать,1а
1433,овать,2а
1434,овать,2а
1435,зжать,1а
1436,ивать,1а
1437,екать,1а
1438,екать,1а
1439,рзать,1а
1440,ичать,1а
1441,ичать,1а
1442,овать,2а
1443,днеть,1а
1444,ичать,1а
1445,алеть,1а
1446,овать,2а
1447,аться,2а
1448,мкать,1а
1449,ахать,1а
1450,елать,1а
1451,аться,1а
1452,лтеть,1а
1453,еться,1а
1454,ичать,1а
1455,аться,1а
1456,овать,2а
1457,овать,2а
1458,ивать,1а
1459,ичать,1а
1460,овать,2а
1461,иреть,1а
1462,рнеть,1а
1463,овать,2а
1464,овать,2а
1465,овать,2а
1466,овать,2а
1467,овать,2а
1468,ичать,1а
1469,овать,2а
1470,овать,2а
1471,алеть,1а
1472,еться,1а
1473,овать,2а
1474,овать,2а
1475,ывать,1а
1476,овать,2а
1477,ывать,1а
1478,ивать,1а
1479,овать,2а
1480,ахать,1а
1481,влять,1а
1482,яться,1а
1483,ивать,1а
1484,овать,2а
1485,овать,2а
1486,овать,2а
1487,аться,2а
1488,ывать,1а
1489,овать,2а
1490,аться,1а
1491,овать,2а
1492,аться,2а
1493,овать,2а
1494,юкать,1а
1495,ивать,1а
1496,егать,1а
1497,егать,1а
1498,аться,1а
1499,елеть,1а
1500,еться,1а
1501,егать,1а
1502,енеть,1а
1503,аться,2а
1504,овать,2а
1505,аться,2а
1506,ивать,1а
1507,аться,1а
1508,овать,2а
1509,аться,2а
1510,ывать,1а
1511,аться,1а
1512,ирать,1а
1513,аться,1а
1514,ухать,1а
1515,ывать,1а
1516,леять,6а
1517,стать,1а
1518,овать,2а
1519,аться,1а
1520,одать,1а
1521,евать,1а
1522,олеть,1а
1523,овать,2а
1524,овать,2а
1525,ывать,1а
1526,ывать,1а
1527,ывать,1а
1528,ивать,1а
1529,овать,2а
1530,овать,2а
1531,аться,2а
1532,згать,6а
1533,згать,1а
1534,ивать,1а
1535,аться,1а
1536,аться,1а
1537,атеть,1а
1538,яцать,1а
1539,овать,2а
1540,овать,2а
1541,ькать,1а
1542,овать,2а
1543,уреть,1а
1544,овать,2а
1545,ухать,1а
1546,ухать,1а
1547,ивать,1а
1548,ивать,1а
1549,евать,2а
1550,ывать,1а
1551,аться,1а
1552,ичать,1а
1553,аться,1а
1554,аться,1а
1555,яться,1а
1556,евать,1а
1557,овать,2а
1558,овать,2а
1559,аться,2а
1560,ывать,1а
1561,аться,1а
1562,стать,1а
1563,ерять,1а
1564,ереть,1а
1565,ешать,1а
1566,аться,1а
1567,ивать,1а
1568,аться,1а
1569,веять,6а
1570,ыхать,1а
1571,овать,2а
1572,ивать,1а
1573,аться,1а
1574,еться,1а
1575,овать,2а
1576,овать,2а
1577,илять,1а
1578,аться,1а
1579,исать,1а
1580,ичать,1а
1581,хлять,1а
1582,яться,1а
1583,евать,1а
1584,адеть,1а
1585,екать,1а
1586,аться,1а
1587,евать,2а
1588,ывать,1а
1589,аться,2а
1590,атеть,1а
1591,онять,1а
1592,овать,2а
1593,очать,1а
1594,аться,1а
1595,овать,2а
1596,акать,1а
1597,овать,2а
1598,иветь,1а
1599,ывать,1а
1600,ивать,1а
1601,язать,1а
1602,ивать,1а
1603,аться,1а
1604,вкать,1а
1605,адать,1а
1606,ивать,1а
1607,асать,1а
1608,здать,1а
1609,аться,1а
1610,ывать,1а
1611,аться,1а
1612,ибать,1а
1613,аться,1а
1614,овать,2а
1615,овать,2а
1616,аться,2а
1617,ывать,1а
1618,еветь,1а
1619,ивать,1а
1620,ивать,1а
1621,аться,1а
1622,аться,1а
1623,еться,1а
1624,яться,1а
1625,убеть,1а
1626,онять,1а
1627,онять,1а
1628,евать,2а
1629,стать,1а
1630,ывать,1а
1631,раять,6а
1632,ичать,1а
1633,овать,2а
1634,аться,2а
1635,ывать,1а
1636,аться,1а
1637,овать,2а
1638,ждать,1а
1639,ыхать,1а
1640,убеть,1а
1641,овать,2а
1642,ывать,1а
1643,ызать,1а
1644,овать,2а
1645,улять,1а
1646,яться,1а
1647,стеть,1а
1648,игать,1а
1649,игать,1а
1650,аться,1а
1651,аться,1а
1652,евать,1а
1653,евать,1а
1654,аться,1а
1655,овать,2а
1656,овать,2а
1657,елать,1а
1658,аться,1а
1659,ывать,1а
1660,аться,1а
1661,ргать,1а
1662,аться,1а
1663,ивать,1а
1664,ивать,1а
1665,аться,1а
1666,енеть,1а
1667,рнеть,1а
1668,овать,2а
1669,ирать,1а
1670,аться,1а
1671,ичать,1а
1672,лжать,1а
1673,аться,1а
1674,ивать,1а
1675,аться,1а
1676,овать,2а
1677,аться,2а
1678,ывать,1а
1679,аться,1а
1680,ывать,1а
1681,ипать,1а
1682,ыгать,1а
1683,згать,1а
1684,ивать,1а
1685,енеть,1а
1686,убеть,1а
1687,овать,2а
1688,увать,1а
1689,умать,1а
1690,аться,1а
1691,ывать,1а
1692,аться,1а
1693,ивать,1а
1694,аться,1а
1695,едать,1а
1696,аться,1а
1697,зжать,1а
1698,екать,1а
1699,рзать,1а
1700,ивать,1а
1701,аться,1а
1702,лтеть,1а
1703,еться,1а
1704,овать,2а
1705,ивать,1а
1706,ивать,1а
1707,аться,1а
1708,игать,1а
1709,аться,1а
1710,ивать,1а
1711,имать,1а
1712,аться,1а
1713,инать,1а
1714,иреть,1а
1715,ивать,1а
1716,аться,1а
1717,ивать,1а
1718,якать,1а
1719,евать,1а
1720,енеть,1а
1721,еться,1а
1722,овать,2а
1723,аться,1а
1724,ывать,1а
1725,грать,1а
1726,аться,1а
1727,ывать,1а
1728,овать,2а
1729,ивать,1а
1730,аться,1а
1731,иметь,1а
1732,овать,2а
1733,еветь,1а
1734,овать,2а
1735,аться,2а
1736,ывать,1а
1737,аться,1а
1738,овать,2а
1739,аться,2а
1740,ывать,1а
1741,аться,1а
1742,ивать,1а
1743,ивать,1а
1744,аться,1а
1745,ывать,1а
1746,аться,1а
1747,аться,1а
1748,енеть,1а
1749,овать,2а
1750,апать,6а
1751,апать,1а
1752,аться,1а
1753,ичать,1а
1754,ывать,1а
1755,ывать,1а
1756,аться,1а
1757,аться,1а
1758,ркать,1а
1759,атать,1а
1760,аться,1а
1761,ывать,1а
1762,ывать,1а
1763,ачать,1а
1764,аться,1а
1765,аться,1а
1766,шлять,1а
1767,яться,1а
1768,яться,6а
1769,акать,1а
1770,ивать,1а
1771,идать,1а
1772,ывать,1а
1773,ывать,1а
1774,аться,1а
1775,исать,1а
1776,ывать,1а
1777,ывать,1а
1778,ивать,1а
1779,аться,1а
1780,епать,1а
1781,икать,1а
1782,икать,6а
1783,инать,1а
1784,инать,1а
1785,ивать,1а
1786,аться,1а
1787,ывать,1а
1788,ылять,1а
1789,ырять,1а
1790,овать,2а
1791,овать,2а
1792,ывать,1а
1793,ебать,6а
1794,аться,6а
1795,ыхать,1а
1796,евать,2а
1797,ывать,1а
1798,овать,2а
1799,овать,2а
1800,овать,2а
1801,аться,2а
1802,овать,2а
1803,овать,2а
1804,аться,2а
1805,овать,2а
1806,аться,2а
1807,ывать,1а
1808,аться,1а
1809,аться,1а
1810,енеть,1а
1811,снеть,1а
1812,евать,1а
1813,енеть,1а
1814,ылять,1а
1815,енеть,1а
1816,аться,1а
1817,апать,6а
1818,апать,1а
1819,ывать,1а
1820,снеть,1а
1821,еться,1а
1822,яться,1а
1823,овать,2а
1824,аться,2а
1825,ывать,1а
1826,ывать,1а
1827,аться,1а
1828,якать,1а
1829,хтать,6а
1830,екать,1а
1831,овать,2а
1832,упать,1а
1833,аться,1а
1834,ивать,1а
1835,аться,1а
1836,аветь,1а
1837,ыкать,1а
1838,усать,1а
1839,аться,1а
1840,утать,1а
1841,аться,1а
1842,ывать,1а
1843,аться,1а
1844,овать,2а
1845,ывать,1а
1846,ывать,1а
1847,апать,1а
1848,ывать,1а
1849,скать,1а
1850,атать,1а
1851,ивать,1а
1852,ивать,1а
1853,лаять,6а
1854,егать,1а
1855,енеть,1а
1856,езать,1а
1857,етать,1а
1858,ивать,1а
1859,аться,1а
1860,ипать,1а
1861,енеть,1а
1862,аться,2а
1863,аться,1а
1864,згать,1а
1865,япать,1а
1866,ывать,1а
1867,азать,6а
1868,аться,6а
1869,ывать,1а
1870,аться,1а
1871,евать,2а
1872,ывать,1а
1873,ивать,1а
1874,арать,1а
1875,аться,1а
1876,овать,2а
1877,ывать,1а
1878,овать,2а
1879,овать,2а
1880,овать,2а
1881,аться,2а
1882,ывать,1а
1883,аться,1а
1884,ивать,1а
1885,аться,1а
1886,ереть,1а
1887,овать,2а
1888,овать,2а
1889,ахать,1а
1890,маять,6а
1891,яться,6а
1892,длять,1а
1893,яться,1а
1894,евать,2а
1895,елеть,1а
1896,ькать,1а
1897,рцать,1а
1898,етать,1а
1899,етать,1а
1900,аться,1а
1901,ешать,1а
1902,аться,1а
1903,ивать,1а
1904,ивать,1а
1905,аться,1а
1906,аться,1а
1907,аться,1а
1908,игать,1а
1909,инать,1а
1910,аться,1а
1911,овать,2а
1912,ирать,1а
1913,ирять,1а
1914,млеть,1а
1915,окать,1а
1916,ивать,1а
1917,лкать,1а
1918,ргать,1а
1919,овать,2а
1920,ывать,1а
1921,овать,2а
1922,аться,2а
1923,овать,2а
1924,ивать,1а
1925,овать,2а
1926,аться,2а
1927,ывать,1а
1928,аться,1а
1929,ивать,1а
1930,аться,1а
1931,ивать,1а
1932,аться,1а
1933,ивать,1а
1934,аться,1а
1935,тнеть,1а
1936,ивать,1а
1937,аться,1а
1938,учать,1а
1939,аться,1а
1940,мшеть,1а
1941,ывать,1а
1942,згать,1а
1943,аться,1а
1944,ивать,1а
1945,аться,1а
1946,ыкать,1а
1947,ыкать,1а
1948,аться,1а
1949,аться,1а
1950,шлять,1а
1951,укать,1а
1952,еметь,1а
1953,огать,1а
1954,ичать,1а
1955,имать,1а
1956,аться,1а
1957,евать,2а
1958,здать,1а
1959,аться,1а
1960,охать,1а
1961,адать,1а
1962,адать,1а
1963,ывать,1а
1964,ивать,1а
1965,ивать,1а
1966,овать,2а
1967,аться,2а
1968,ывать,1а
1969,аться,1а
1970,овать,2а
1971,овать,2а
1972,ивать,1а
1973,аться,1а
1974,ивать,1а
1975,иветь,1а
1976,ывать,1а
1977,овать,2а
1978,ывать,1а
1979,овать,2а
1980,ивать,1а
1981,ивать,1а
1982,чкать,1а
1983,аться,1а
1984,паять,1а
1985,евать,1а
1986,екать,1а
1987,аться,1а
1988,енать,1а
1989,овать,2а
1990,ывать,1а
1991,рхать,1а
1992,еться,1а
1993,тлять,1а
1994,атать,1а
1995,аться,1а
1996,евать,1а
1997,аться,1а
1998,тлеть,1а
1999,еться,1а
2000,ывать,1а
2001,аться,1а
2002,ивать,1а
2003,икать,1а
2004,аться,1а
2005,ирать,1а
2006,аться,1а
2007,овать,2а
2008,ихать,1а
2009,ивать,1а
2010,чкать,1а
2011,авать,1а
2012,аться,1а
2013,акать,6а
2014,овать,2а
2015,атать,1а
2016,ывать,1а
2017,скать,1а
2018,аться,1а
2019,ивать,1а
2020,аться,1а
2021,еветь,1а
2022,иветь,1а
2023,овать,2а
2024,ывать,1а
2025,утать,1а
2026,аться,1а
2027,ывать,1а
2028,едать,1а
2029,овать,2а
2030,ивать,1а
2031,ивать,1а
2032,евать,2а
2033,лзать,1а
2034,овать,2а
2035,лнять,1а
2036,яться,1а
2037,аться,1а
2038,ыхать,1а
2039,инать,1а
2040,аться,1а
2041,рхать,1а
2042,евать,1а
2043,отеть,1а
2044,евать,2а
2045,ивать,1а
2046,влять,1а
2047,овать,2а
2048,евать,1а
2049,овать,2а
2050,аться,2а
2051,ывать,1а
2052,аться,1а
2053,преть,1а
2054,аться,1а
2055,овать,2а
2056,итать,1а
2057,овать,2а
2058,овать,2а
2059,ывать,1а
2060,аться,1а
2061,адать,1а
2062,овать,2а
2063,овать,2а
2064,ыгать,1а
2065,аться,1а
2066,ивать,1а
2067,скать,1а
2068,ивать,1а
2069,ягать,1а
2070,аться,1а
2071,ятать,6а
2072,аться,6а
2073,ывать,1а
2074,аться,1а
2075,угать,1а
2076,ивать,1а
2077,аться,1а
2078,ивать,1а
2079,скать,1а
2080,стеть,1а
2081,утать,1а
2082,аться,1а
2083,ывать,1а
2084,аться,1а
2085,ухать,1а
2086,пхать,1а
2087,ылать,1а
2088,аться,1а
2089,янеть,1а
2090,овать,2а
2091,тнать,1а
2092,отать,1а
2093,аться,2а
2094,стать,1а
2095,рдеть,1а
2096,еться,1а
2097,овать,2а
2098,овать,2а
2099,аться,2а
2100,овать,2а
2101,езать,6а
2102,езать,1а
2103,аться,6а
2104,овать,2а
2105,аться,1а
2106,овать,2а
2107,ывать,1а
2108,овать,2а
2109,ивать,1а
2110,реять,6а
2111,аветь,1а
2112,овать,2а
2113,аться,2а
2114,ывать,1а
2115,овать,2а
2116,ывать,1а
2117,обеть,1а
2118,оветь,1а
2119,онять,1а
2120,аться,1а
2121,угать,1а
2122,аться,1а
2123,ивать,1а
2124,аться,1а
2125,ывать,1а
2126,аться,1а
2127,аться,1а
2128,ыдать,1а
2129,аться,1а
2130,ивать,1а
2131,ивать,1а
2132,аться,1а
2133,аться,1а
2134,ивать,1а
2135,аться,1а
2136,атать,1а
2137,ывать,1а
2138,евать,2а
2139,ежеть,1а
2140,ркать,1а
2141,тлеть,1а
2142,еться,1а
2143,овать,2а
2144,едать,1а
2145,едать,1а
2146,длать,1а
2147,екать,1а
2148,аться,1а
2149,ичать,1а
2150,еться,1а
2151,овать,2а
2152,инеть,1а
2153,еться,1а
2154,сиять,1а
2155,ивать,1а
2156,ивать,1а
2157,овать,2а
2158,учать,1а
2159,яться,1а
2160,ушать,1а
2161,аться,1а
2162,ивать,1а
2163,аться,1а
2164,ивать,1а
2165,аться,1а
2166,аться,1а
2167,имать,1а
2168,ывать,1а
2169,аться,1а
2170,овать,2а
2171,ывать,1а
2172,ичать,1а
2173,евать,1а
2174,ареть,1а
2175,егать,1а
2176,овать,2а
2177,яться,1а
2178,аться,1а
2179,ирать,1а
2180,овать,2а
2181,ивать,1а
2182,аться,1а
2183,овать,2а
2184,аться,2а
2185,ывать,1а
2186,аться,1а
2187,ащать,1а
2188,евать,1а
2189,елять,1а
2190,игать,1а
2191,аться,1а
2192,енеть,1а
2193,укать,1а
2194,ивать,1а
2195,ивать,1а
2196,аться,1а
